mol_name;activity;potency;receptor
CHEMBL3198047;Inactive;4.888587929243487;R2
CHEMBL1518774;Inactive;4.881374889597506;R3
CHEMBL1328533;Inactive;4.747128772705143;R2
CHEMBL1397609;Inactive;4.847127891468657;R1
CHEMBL1365677;Inactive;4.892358212569428;R1
CHEMBL1485418;Inactive;4.894255699946567;R3
CHEMBL1395481;Inactive;4.787508762063268;R1
CHEMBL8066;Inactive;4.7037067513608655;R2
CHEMBL1414582;Inactive;4.647127983834792;R1
CHEMBL1384832;Inactive;4.594220074174556;R3
CHEMBL1398099;Inactive;4.844042829272861;R1
CHEMBL1554303;Inactive;4.612339713790645;R3
CHEMBL1553321;Inactive;4.688587353007247;R1
CHEMBL1474246;Inactive;4.588587390776056;R1
CHEMBL1324115;Inactive;4.688587353007247;R1
CHEMBL1429472;Inactive;4.888587929243487;R3
CHEMBL1314550;Inactive;4.629770117574116;R3
CHEMBL1568115;Inactive;4.547127652403668;R1
CHEMBL1314431;Inactive;4.888587929243487;R1
CHEMBL1185172;Inactive;4.854480402602671;R2
CHEMBL1475715;Inactive;4.698528695906543;R1
CHEMBL1481911;Inactive;4.588587390776056;R2
CHEMBL1436415;Inactive;4.735715340971375;R2
CHEMBL1367882;Inactive;4.724594193799996;R2
CHEMBL1476006;Inactive;4.655488852014566;R3
CHEMBL1395023;Inactive;4.747128772705143;R1
CHEMBL1435293;Inactive;4.747128772705143;R1
CHEMBL1395660;Inactive;4.846212565646863;R1
CHEMBL1355658;Inactive;4.847127891468657;R2
CHEMBL1396817;Inactive;4.716958973528436;R1
CHEMBL1531563;Inactive;4.547127652403668;R1
CHEMBL1347729;Inactive;4.547127652403668;R1
CHEMBL1472796;Inactive;4.89829759471357;R1
CHEMBL1320320;Inactive;4.524595425393767;R1
CHEMBL1356025;Inactive;4.894255699946567;R2
CHEMBL1593939;Inactive;4.669825086642655;R1
CHEMBL1472981;Inactive;4.655488852014566;R3
CHEMBL1316203;Inactive;4.749808184223198;R3
CHEMBL1322995;Inactive;4.897253093200587;R1
CHEMBL1404815;Inactive;4.588587390776056;R1
CHEMBL1371671;Inactive;4.675340359466729;R3
CHEMBL1337084;Inactive;4.894255699946567;R2
CHEMBL1590717;Inactive;4.868556179181669;R1
CHEMBL1472696;Inactive;4.849532162592811;R2
CHEMBL1435593;Inactive;4.681698703458557;R3
CHEMBL1256697;Inactive;4.588587390776056;R1
CHEMBL1493037;Inactive;4.755489091260545;R1
CHEMBL1410053;Inactive;4.7490947374242864;R1
CHEMBL1354777;Inactive;4.681698703458557;R2
CHEMBL1441136;Inactive;4.747128772705143;R1
CHEMBL1403851;Inactive;4.694463772250898;R1
CHEMBL1366697;Inactive;4.681698703458557;R3
CHEMBL1593951;Inactive;4.48268575422979;R1
CHEMBL1599649;Inactive;4.724594193799996;R2
CHEMBL1512614;Inactive;4.747128772705143;R1
CHEMBL1369611;Inactive;4.655488852014566;R1
CHEMBL1408108;Inactive;4.588587390776056;R3
CHEMBL1591505;Inactive;4.894255699946567;R1
CHEMBL1413940;Inactive;4.547127652403668;R1
CHEMBL1592962;Inactive;4.655488852014566;R1
CHEMBL1373699;Inactive;4.630843537349509;R1
CHEMBL1347923;Inactive;4.750812653031097;R1
CHEMBL1401486;Inactive;4.636193790402185;R1
CHEMBL1331074;Inactive;4.624595211230233;R1
CHEMBL1450778;Inactive;4.847127891468657;R2
CHEMBL1567510;Inactive;4.824595468883773;R1
CHEMBL1314323;Inactive;4.847127891468657;R3
CHEMBL1591968;Inactive;4.588587390776056;R2
CHEMBL1314650;Inactive;4.558584929295519;R1
CHEMBL1606585;Inactive;4.6640469048896405;R2
CHEMBL1302314;Inactive;4.888587929243487;R1
CHEMBL1416104;Inactive;4.588587390776056;R2
CHEMBL1526910;Inactive;4.888587929243487;R1
CHEMBL1519715;Inactive;4.727269812280084;R1
CHEMBL1314762;Inactive;4.847127891468657;R1
CHEMBL502109;Inactive;4.847127891468657;R1
CHEMBL1594684;Inactive;4.888587929243487;R1
CHEMBL1395734;Inactive;4.588587390776056;R3
CHEMBL1593522;Inactive;4.847127891468657;R2
CHEMBL1442050;Inactive;4.655488852014566;R1
CHEMBL271023;Inactive;4.847127891468657;R3
CHEMBL1590217;Inactive;4.5570073243246565;R3
CHEMBL1406802;Inactive;4.655488852014566;R1
CHEMBL1437275;Inactive;4.847127891468657;R1
CHEMBL1514377;Inactive;4.875340387274475;R1
CHEMBL1522810;Inactive;4.655488852014566;R1
CHEMBL1420595;Inactive;4.84987013257831;R1
CHEMBL1512694;Inactive;4.655488852014566;R2
CHEMBL3195192;Inactive;4.800755089398832;R3
CHEMBL1441600;Inactive;4.655488852014566;R1
CHEMBL1604546;Inactive;4.8037063418900665;R1
CHEMBL1437628;Inactive;4.588587390776056;R1
CHEMBL1351610;Inactive;4.847127891468657;R1
CHEMBL1512633;Inactive;4.824595468883773;R3
CHEMBL1479545;Inactive;4.588587390776056;R3
CHEMBL1493139;Inactive;4.888587929243487;R1
CHEMBL1554531;Inactive;4.655488852014566;R1
CHEMBL1490452;Inactive;4.655488852014566;R1
CHEMBL1590533;Inactive;4.864046200567364;R3
CHEMBL1472787;Inactive;4.588587390776056;R2
CHEMBL1395485;Inactive;4.847127891468657;R3
CHEMBL1332337;Inactive;4.774456830963652;R1
CHEMBL1368503;Inactive;4.588587390776056;R1
CHEMBL1343759;Inactive;4.6406559845936695;R3
CHEMBL1557378;Inactive;4.652723990201062;R3
CHEMBL1396894;Inactive;4.807254182481306;R1
CHEMBL1436006;Inactive;4.888587929243487;R1
CHEMBL1378262;Inactive;4.757253646974632;R1
CHEMBL1359288;Inactive;4.792449107024144;R2
CHEMBL590;Inactive;4.755489091260545;R2
CHEMBL1342999;Inactive;4.547127652403668;R1
CHEMBL1559064;Inactive;4.63750904301756;R3
CHEMBL1316576;Inactive;4.624595211230233;R1
CHEMBL1435966;Inactive;4.881698891281433;R2
CHEMBL1567236;Inactive;4.655488852014566;R1
CHEMBL1372039;Inactive;4.847127891468657;R3
CHEMBL1357390;Inactive;4.898858061283712;R2
CHEMBL1408060;Inactive;4.7490947374242864;R3
CHEMBL528807;Inactive;4.885783907331961;R3
CHEMBL1376258;Inactive;4.892358212569428;R1
CHEMBL1552414;Inactive;4.588587390776056;R2
CHEMBL1452645;Inactive;4.847127891468657;R1
CHEMBL1332346;Inactive;4.788587089490119;R2
CHEMBL1477136;Inactive;4.847127891468657;R1
CHEMBL1514074;Inactive;4.655488852014566;R1
CHEMBL1554336;Inactive;4.800836073899411;R1
CHEMBL1429728;Inactive;4.824595468883773;R1
CHEMBL1591541;Inactive;4.847127891468657;R2
CHEMBL1337982;Inactive;4.538587770431344;R3
CHEMBL1412549;Inactive;4.757007451214227;R2
CHEMBL411;Inactive;4.624595211230233;R3
CHEMBL1419320;Inactive;4.788587089490119;R1
CHEMBL1561222;Inactive;4.588587390776056;R1
CHEMBL1581798;Inactive;4.588587390776056;R3
CHEMBL1593674;Inactive;4.792358452765749;R1
CHEMBL1597750;Inactive;4.877174079837336;R1
CHEMBL1488285;Inactive;4.804846480922794;R1
CHEMBL1382022;Inactive;4.857253983086333;R1
CHEMBL1360117;Inactive;4.622645172847426;R1
CHEMBL1364332;Inactive;4.624595211230233;R1
CHEMBL1555040;Inactive;4.864046200567364;R1
CHEMBL1374552;Inactive;4.788587089490119;R3
CHEMBL1552826;Inactive;4.847127891468657;R1
CHEMBL1394209;Inactive;4.722762214699107;R3
CHEMBL1545888;Inactive;4.847127891468657;R3
CHEMBL323197;Inactive;4.825987706438251;R3
CHEMBL1527186;Inactive;4.898082311159577;R1
CHEMBL1709;Inactive;4.724594193799996;R2
CHEMBL1534672;Inactive;4.547127652403668;R3
CHEMBL1493507;Inactive;4.624595211230233;R2
CHEMBL1555689;Inactive;4.847127891468657;R3
CHEMBL1544962;Inactive;4.888587929243487;R1
CHEMBL1448432;Inactive;4.72201967408478;R3
CHEMBL1448090;Inactive;4.847127891468657;R1
CHEMBL1352138;Inactive;4.624595211230233;R1
CHEMBL1355287;Inactive;4.788587089490119;R1
CHEMBL1593821;Inactive;4.755489091260545;R2
CHEMBL1318220;Inactive;4.824595468883773;R1
CHEMBL1412283;Inactive;4.898529029017957;R3
CHEMBL1601672;Inactive;4.681698703458557;R3
CHEMBL1318311;Inactive;4.624595211230233;R1
CHEMBL1592274;Inactive;4.688587353007247;R2
CHEMBL1568515;Inactive;4.687138512781494;R1
CHEMBL1594052;Inactive;4.675340359466729;R1
CHEMBL1416470;Inactive;4.722762214699107;R1
CHEMBL1319015;Inactive;4.746489958952073;R1
CHEMBL1591997;Inactive;4.7678339053480325;R3
CHEMBL1595912;Inactive;4.647127983834792;R3
CHEMBL1452842;Inactive;4.655488852014566;R1
CHEMBL1344115;Inactive;4.868556179181669;R2
CHEMBL1521087;Inactive;4.669825086642655;R1
CHEMBL1377782;Inactive;4.619150452793439;R1
CHEMBL1316201;Inactive;4.619150452793439;R1
CHEMBL1357964;Inactive;4.724594193799996;R1
CHEMBL1590029;Inactive;4.755489091260545;R1
CHEMBL1496409;Inactive;4.724594193799996;R2
CHEMBL1437286;Inactive;4.5570073243246565;R1
CHEMBL1396547;Inactive;4.878786065909077;R3
CHEMBL1326499;Inactive;4.588587390776056;R1
CHEMBL1354701;Inactive;4.668555494015591;R2
CHEMBL1611819;Inactive;4.624280617065475;R2
CHEMBL1365293;Inactive;4.785887653492279;R3
CHEMBL1611559;Inactive;4.474280939683097;R3
CHEMBL1513833;Inactive;4.648304808422549;R2
CHEMBL1450023;Inactive;4.788587089490119;R1
CHEMBL1356364;Inactive;4.747128772705143;R3
CHEMBL1430185;Inactive;4.588587390776056;R2
CHEMBL1449971;Inactive;4.547127652403668;R1
CHEMBL1468103;Inactive;4.788587089490119;R1
CHEMBL1475918;Inactive;4.622645172847426;R2
CHEMBL1596463;Inactive;4.547127652403668;R2
CHEMBL1354811;Inactive;4.755489091260545;R1
CHEMBL1377117;Inactive;4.793479946162192;R1
CHEMBL1446073;Inactive;4.732386376879531;R1
CHEMBL1516203;Inactive;4.588587390776056;R1
CHEMBL1397695;Inactive;4.703225153259688;R2
CHEMBL1545294;Inactive;4.847127891468657;R1
CHEMBL1610876;Inactive;4.588587390776056;R1
CHEMBL1602956;Inactive;4.681698703458557;R3
CHEMBL1358676;Inactive;4.590657039240211;R1
CHEMBL1375336;Inactive;4.544481110012741;R1
CHEMBL1444513;Inactive;4.474280939683097;R1
CHEMBL1473514;Inactive;4.800342166067334;R3
CHEMBL1473738;Inactive;4.647127983834792;R1
CHEMBL1471358;Inactive;4.624595211230233;R1
CHEMBL1396361;Inactive;4.747128772705143;R2
CHEMBL1306822;Inactive;4.624595211230233;R1
CHEMBL1299399;Inactive;4.624595211230233;R1
CHEMBL1527661;Inactive;4.798528223505828;R1
CHEMBL1362247;Inactive;4.847127891468657;R1
CHEMBL1334550;Inactive;4.822019332926133;R1
CHEMBL1329145;Inactive;4.755489091260545;R3
CHEMBL281594;Inactive;4.588587390776056;R1
CHEMBL81;Inactive;4.647127983834792;R1
CHEMBL1613723;Inactive;4.547127652403668;R1
CHEMBL1520707;Inactive;4.676068964529073;R3
CHEMBL1413081;Inactive;4.748304201840767;R2
CHEMBL1375479;Inactive;4.655488852014566;R1
CHEMBL1554428;Inactive;4.688587353007247;R1
CHEMBL1440569;Inactive;4.724594193799996;R2
CHEMBL1513624;Inactive;4.800856665587179;R1
CHEMBL1568361;Inactive;4.624595211230233;R1
CHEMBL1514055;Inactive;4.759636739461307;R1
CHEMBL1519385;Inactive;4.590657039240211;R3
CHEMBL1435462;Inactive;4.547127652403668;R1
CHEMBL1373012;Inactive;4.792358452765749;R3
CHEMBL1435100;Inactive;4.847127891468657;R3
CHEMBL1319419;Inactive;4.847127891468657;R1
CHEMBL1528838;Inactive;4.859636536351676;R1
CHEMBL1611513;Inactive;4.547127652403668;R1
CHEMBL1435124;Inactive;4.80098572906538;R1
CHEMBL1515900;Inactive;4.624595211230233;R2
CHEMBL1585568;Inactive;4.434075478477149;R1
CHEMBL1596986;Inactive;4.84830437232435;R1
CHEMBL1474479;Inactive;4.847127891468657;R1
CHEMBL1438782;Inactive;4.881698891281433;R1
CHEMBL405358;Inactive;4.788587089490119;R2
CHEMBL1504492;Inactive;4.647127983834792;R1
CHEMBL1398376;Inactive;4.590657039240211;R1
CHEMBL1577389;Inactive;4.847127891468657;R2
CHEMBL1365045;Inactive;4.716240591118127;R3
CHEMBL1476773;Inactive;4.708543085806545;R2
CHEMBL1440562;Inactive;4.578974969739019;R1
CHEMBL1450799;Inactive;4.784075732978035;R3
CHEMBL1446849;Inactive;4.894255699946567;R1
CHEMBL1395731;Inactive;4.864046200567364;R2
CHEMBL1377888;Inactive;4.788587089490119;R1
CHEMBL1554698;Inactive;4.755489091260545;R2
CHEMBL1445407;Inactive;4.655488852014566;R1
CHEMBL1398021;Inactive;4.738959689780438;R1
CHEMBL1591901;Inactive;4.788587089490119;R2
CHEMBL1531920;Inactive;4.6864589743335126;R2
CHEMBL1357558;Inactive;4.788587089490119;R1
CHEMBL1554146;Inactive;4.547127652403668;R2
CHEMBL1475496;Inactive;4.647127983834792;R1
CHEMBL1358104;Inactive;4.7816982469708655;R2
CHEMBL1439893;Inactive;4.847127891468657;R2
CHEMBL1565756;Inactive;4.588587390776056;R3
CHEMBL1356176;Inactive;4.624595211230233;R2
CHEMBL1317352;Inactive;4.655488852014566;R1
CHEMBL1368862;Inactive;4.724594193799996;R3
CHEMBL1593003;Inactive;4.6406559845936695;R3
CHEMBL1332454;Inactive;4.893647590189951;R1
CHEMBL1491866;Inactive;4.588587390776056;R3
CHEMBL1396447;Inactive;4.800892360158973;R1
CHEMBL1554073;Inactive;4.547127652403668;R1
CHEMBL1525065;Inactive;4.588587390776056;R1
CHEMBL1315535;Inactive;4.788587089490119;R1
CHEMBL1410178;Inactive;4.655488852014566;R1
CHEMBL1475907;Inactive;4.547127652403668;R3
CHEMBL1456175;Inactive;4.518555938184939;R1
CHEMBL1317436;Inactive;4.547127652403668;R1
CHEMBL1321606;Inactive;4.824280946001088;R3
CHEMBL1435132;Inactive;4.788587089490119;R2
CHEMBL1528247;Inactive;4.888587929243487;R1
CHEMBL1540894;Inactive;4.847127891468657;R2
CHEMBL1553127;Inactive;4.7371373561934345;R1
CHEMBL1579060;Inactive;4.788587089490119;R1
CHEMBL1354327;Inactive;4.647127983834792;R3
CHEMBL1494755;Inactive;4.687138512781494;R3
CHEMBL1425743;Inactive;4.847127891468657;R1
CHEMBL1386201;Inactive;4.792449107024144;R1
CHEMBL1436909;Inactive;4.800685098014236;R1
CHEMBL1512414;Inactive;4.7384320424087365;R2
CHEMBL1315315;Inactive;4.655488852014566;R3
CHEMBL1318029;Inactive;4.818281432571927;R3
CHEMBL1334915;Inactive;4.747128772705143;R1
CHEMBL1401187;Inactive;4.892358212569428;R3
CHEMBL1315927;Inactive;4.612339713790645;R1
CHEMBL1552887;Inactive;4.888587929243487;R3
CHEMBL1481309;Inactive;4.847127891468657;R3
CHEMBL1554239;Inactive;4.788587089490119;R3
CHEMBL1424069;Inactive;4.647127983834792;R1
CHEMBL1395582;Inactive;4.687714012978663;R1
CHEMBL1552496;Inactive;4.709251802055534;R3
CHEMBL1395184;Inactive;4.592358166788082;R3
CHEMBL1515988;Inactive;4.655488852014566;R1
CHEMBL1519175;Inactive;4.647127983834792;R1
CHEMBL1473454;Inactive;4.724594193799996;R3
CHEMBL1317848;Inactive;4.725340383967291;R1
CHEMBL1393941;Inactive;4.847127891468657;R3
CHEMBL1481656;Inactive;4.688587353007247;R1
CHEMBL1358873;Inactive;4.647127983834792;R2
CHEMBL1608009;Inactive;4.888587929243487;R1
CHEMBL1468661;Inactive;4.538587770431344;R1
CHEMBL1434397;Inactive;4.790255834945765;R2
CHEMBL1398497;Inactive;4.824595468883773;R1
CHEMBL1397914;Inactive;4.747128772705143;R1
CHEMBL1409574;Inactive;4.624595211230233;R3
CHEMBL1477769;Inactive;4.847127891468657;R1
CHEMBL1328466;Inactive;4.688587353007247;R1
CHEMBL1338236;Inactive;4.624595211230233;R1
CHEMBL1354569;Inactive;4.824595468883773;R3
CHEMBL1551354;Inactive;4.864046200567364;R1
CHEMBL1520142;Inactive;4.624595211230233;R1
CHEMBL1314527;Inactive;4.757253646974632;R2
CHEMBL1208903;Inactive;4.655488852014566;R1
CHEMBL1515135;Inactive;4.547127652403668;R3
CHEMBL1512687;Inactive;4.847127891468657;R3
CHEMBL1435458;Inactive;4.89377056095328;R3
CHEMBL1449069;Inactive;4.888587929243487;R1
CHEMBL1595237;Inactive;4.647127983834792;R3
CHEMBL1373857;Inactive;4.624595211230233;R1
CHEMBL1439324;Inactive;4.847127891468657;R3
CHEMBL1397822;Inactive;4.847127891468657;R1
CHEMBL1593952;Inactive;4.588587390776056;R1
CHEMBL1475327;Inactive;4.636193790402185;R3
CHEMBL1606755;Inactive;4.655488852014566;R2
CHEMBL237253;Inactive;4.847127891468657;R1
CHEMBL1514681;Inactive;4.864046200567364;R1
CHEMBL1557195;Inactive;4.590657039240211;R2
CHEMBL1599945;Inactive;4.604822183775067;R2
CHEMBL1515860;Inactive;4.624595211230233;R1
CHEMBL1601695;Inactive;4.647127983834792;R1
CHEMBL1403565;Inactive;4.748304201840767;R3
CHEMBL1327646;Inactive;4.759636739461307;R1
CHEMBL1573345;Inactive;4.588587390776056;R1
CHEMBL1437358;Inactive;4.747128772705143;R2
CHEMBL1494088;Inactive;4.888587929243487;R3
CHEMBL1476111;Inactive;4.588587390776056;R3
CHEMBL1592972;Inactive;4.647127983834792;R1
CHEMBL1554253;Inactive;4.893647590189951;R1
CHEMBL1592575;Inactive;4.655488852014566;R1
CHEMBL1320149;Inactive;4.847127891468657;R2
CHEMBL104;Inactive;4.755489091260545;R1
CHEMBL416288;Inactive;4.74729620756751;R1
CHEMBL1433456;Inactive;4.818555174543158;R2
CHEMBL1515169;Inactive;4.847127891468657;R1
CHEMBL1482864;Inactive;4.575698898973097;R2
CHEMBL1593678;Inactive;4.847127891468657;R1
CHEMBL1410491;Inactive;4.724594193799996;R2
CHEMBL1524793;Inactive;4.647127983834792;R1
CHEMBL1553242;Inactive;4.568555818382787;R2
CHEMBL1591332;Inactive;4.681698703458557;R3
CHEMBL1465414;Inactive;4.8554896181331;R1
CHEMBL3208361;Inactive;4.724594193799996;R3
CHEMBL1417812;Inactive;4.847127891468657;R1
CHEMBL1572957;Inactive;4.588587390776056;R1
CHEMBL2007403;Inactive;4.892358212569428;R3
CHEMBL1372884;Inactive;4.624595211230233;R1
CHEMBL281350;Inactive;4.842039567148111;R1
CHEMBL1330251;Inactive;4.747128772705143;R3
CHEMBL1398263;Inactive;4.755489091260545;R3
CHEMBL1370448;Inactive;4.847127891468657;R1
CHEMBL1440334;Inactive;4.6906562633211655;R1
CHEMBL1515830;Inactive;4.887713463779716;R1
CHEMBL1516189;Inactive;4.72201967408478;R1
CHEMBL1596442;Inactive;4.624595211230233;R2
CHEMBL1552385;Inactive;4.80096787757537;R3
CHEMBL1341192;Inactive;4.847127891468657;R3
CHEMBL1445772;Inactive;4.688587353007247;R1
